sep=,
DeviceTag:,Xsens DOT7
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-17_11:42:38_431 GMT+8
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
15887,1797401228,-156.078354,-21.550701,-103.740257,-0.539740,-8.895815,-47.750828,-231.206741,-374.987305,-7.415430
15888,1797417895,-162.687714,-14.340611,-101.481468,-5.132954,4.546316,-41.160019,-352.583008,-452.273956,32.759968
15889,1797434562,-169.934952,-6.147423,-100.373466,-7.801066,17.594481,-30.632013,-420.567261,-495.192810,53.932838
15890,1797451229,-177.093216,2.600540,-100.100906,-8.198650,27.046783,-16.587315,-426.370117,-525.358459,44.203957
15891,1797467896,177.221176,11.777350,-100.871635,-12.199774,29.692396,0.375542,-332.711151,-552.218750,47.657543
15892,1797484563,171.650345,20.182980,-102.674660,-13.782232,25.201168,20.189951,-301.766388,-513.413330,55.770626
15893,1797501230,165.868271,27.402937,-105.908371,-9.428416,16.473265,39.639908,-265.870941,-460.565521,90.812187
15894,1797517897,159.669815,33.488140,-110.871788,-5.836885,1.260065,58.774426,-218.124176,-425.577454,138.166809
15895,1797534564,153.621780,37.457676,-116.280075,-0.226129,-27.820097,64.736160,-171.889801,-324.226624,149.166061
15896,1797551231,149.977371,38.554390,-118.924675,8.410506,-42.690460,53.888699,-118.700165,-118.257950,79.921265
15897,1797567898,149.951492,37.560474,-118.295219,16.221617,-34.622517,36.045677,-22.800779,64.989960,4.949616
15898,1797584565,151.919754,35.511139,-116.315964,16.985592,-19.748913,23.571526,49.202187,152.044159,-22.750420
15899,1797601232,154.700424,33.072113,-113.989159,12.925163,-11.507442,17.097795,89.811584,180.630081,-36.309719
15900,1797617899,157.602615,30.096693,-111.321945,9.245654,-7.656599,13.774569,91.805870,216.390335,-51.434624
15901,1797634566,160.569000,26.608973,-108.470657,5.683477,-2.784483,11.037128,98.130920,247.150665,-64.828461
15902,1797651233,163.473969,22.858566,-105.862175,2.320524,1.442744,7.458447,110.161667,255.834335,-64.628868
15903,1797667900,166.056885,18.981249,-103.736687,-1.279454,4.198166,3.857629,110.796219,253.713028,-52.667690
15904,1797684567,168.130783,15.021297,-102.211273,-4.642574,5.782888,0.994114,99.077934,249.134628,-31.106222
15905,1797701234,169.760223,11.025945,-101.410873,-6.143226,6.013033,-1.590911,88.423988,242.286270,1.173459
15906,1797717901,170.993622,7.080606,-101.199036,-6.508521,5.980957,-4.035532,73.562645,233.573593,28.315264
15907,1797734568,172.120224,3.314035,-101.488312,-5.994159,5.814979,-7.071650,70.803207,219.133972,51.396255
15908,1797751235,173.656982,-0.233665,-102.455917,-5.197864,5.835265,-10.059538,95.457466,202.205887,85.059296
15909,1797767902,175.522125,-3.369361,-103.854301,-5.059673,5.797926,-12.894251,111.017433,177.599472,102.355629
15910,1797784569,177.076523,-6.042222,-105.253693,-4.646614,5.300978,-14.772230,88.192734,152.874664,94.992195
15911,1797801236,177.632614,-8.306437,-106.581955,-3.493290,4.031414,-15.585835,25.300303,130.327316,86.395370
15912,1797817903,176.553146,-10.325503,-107.255699,-2.774693,3.477002,-15.320287,-69.366730,117.262245,47.129906
15913,1797834570,174.365356,-12.162077,-107.494858,-3.025275,2.042960,-14.560279,-132.080429,107.057449,23.908335
15914,1797851237,171.587402,-13.762769,-107.446434,-2.230654,1.788958,-15.125194,-164.008713,93.998886,10.095297
15915,1797867904,167.835556,-14.948354,-107.055702,-2.190625,1.488770,-14.321465,-217.256790,72.390121,-8.475106
15916,1797884571,163.753876,-15.471840,-106.501900,-3.035783,1.172307,-14.014228,-234.123154,36.659958,-22.209465
15917,1797901238,159.641083,-15.166005,-105.970680,-3.547137,1.179404,-12.861542,-236.256577,-9.433581,-33.783401
15918,1797917905,155.326889,-14.482676,-105.716591,-3.597741,1.069289,-10.662251,-252.822372,-33.902721,-28.154715
15919,1797934572,150.615311,-13.522327,-105.923927,-3.368486,2.442405,-9.180052,-283.536987,-58.496567,-14.277176
15920,1797951239,145.887283,-12.153772,-106.579338,-3.849058,3.969733,-7.007897,-290.204285,-91.689339,-9.450320
15921,1797967906,141.217346,-10.251594,-107.323601,-4.193048,5.166278,-3.418367,-286.593475,-119.506508,-31.421394
15922,1797984573,137.089661,-8.002235,-108.181602,-4.492091,3.576762,2.181351,-253.484573,-136.977936,-48.673512
15923,1798001240,132.947830,-6.223383,-109.101669,-3.657794,0.904745,6.402695,-252.958786,-115.839272,-35.560226
15924,1798017907,128.202164,-5.364231,-109.961700,-3.266202,-0.046706,7.949265,-287.542053,-74.140930,-4.642067
15925,1798034574,123.379951,-4.978876,-110.713524,-3.310922,0.963333,8.329287,-290.968048,-51.582272,8.617187
15926,1798051241,118.898224,-4.413727,-111.705338,-2.616795,1.035184,8.877707,-271.309235,-69.918564,2.725695
15927,1798067908,114.040115,-3.474640,-112.426575,-1.136760,-1.032683,10.283083,-291.972107,-65.375038,-30.143196
15928,1798084575,108.344002,-2.257993,-113.407532,0.244692,-2.951002,10.079834,-342.206909,-82.817284,-45.797997
15929,1798101242,102.446602,-1.534842,-114.667946,2.669669,-4.189620,8.599209,-353.867462,-85.998268,-20.785515
15930,1798117909,96.362694,-1.845858,-115.860298,4.554454,-3.216554,6.283516,-364.724579,-69.093025,31.058329
15931,1798134576,91.062851,-3.082795,-117.740562,5.082008,-1.943301,6.006282,-320.464111,-109.271667,82.312080
15932,1798151243,85.708405,-3.828611,-119.942070,4.831211,-2.411245,6.622110,-326.913483,-134.657547,41.952251
15933,1798167910,78.294174,-4.777343,-122.493584,5.112001,-4.138211,6.807182,-449.468048,-106.597771,43.661816
15934,1798184577,68.619308,-6.825953,-124.371735,5.726136,-4.191373,5.693131,-584.013123,-95.178856,101.425827
15935,1798201244,58.503056,-10.352629,-125.088715,6.260592,-3.876409,3.022218,-605.769592,-103.800903,186.623550
15936,1798217911,48.991428,-15.274405,-124.189682,6.167186,-2.948466,0.764446,-553.673767,-124.487968,277.282196
15937,1798234578,41.476929,-19.287088,-122.961029,5.240667,-1.866452,0.311111,-425.680115,-118.403610,224.258362
15938,1798251245,36.591763,-21.130487,-121.255028,4.014520,-3.184001,-1.836286,-255.778076,-26.678024,145.516968
15939,1798267912,33.432598,-22.204037,-119.831802,4.034261,-2.556294,-1.129236,-155.850281,-8.097329,103.758789
15940,1798284579,31.103622,-22.859087,-118.725426,3.088081,-2.207654,-0.418944,-112.574280,-1.905899,73.873421
15941,1798301246,29.362638,-23.538334,-117.637291,2.736871,-1.388732,0.127152,-77.052780,-6.391815,73.428780
15942,1798317913,27.515676,-24.157726,-117.009613,2.103165,-0.874381,-0.165298,-93.933380,-17.665886,49.064842
15943,1798334580,25.975376,-24.646837,-116.564529,1.166199,-1.527216,-1.974704,-79.749641,-16.650690,36.017590
15944,1798351247,25.531006,-26.069756,-115.638123,1.752288,-0.555203,-2.057142,-1.236549,-56.442551,83.435944
15945,1798367914,24.119188,-28.299824,-112.042908,2.740396,-1.326468,-1.837952,15.489326,-42.199585,231.425415
15946,1798384581,18.425402,-28.863520,-104.933304,2.883304,-0.133000,-3.204638,-135.607864,103.063492,362.420135
15947,1798401248,12.513865,-26.890499,-98.295929,-1.363508,1.666777,0.210295,-166.536835,206.513840,308.885925
15948,1798417915,10.600819,-25.681263,-95.615570,-2.324982,0.397015,2.321910,-41.916462,98.603691,127.880516
15949,1798434582,9.486579,-25.784575,-94.147491,-4.117770,1.004865,0.775495,-26.950333,6.381598,80.349899
15950,1798451249,8.645317,-26.288355,-93.041649,-3.759669,0.323114,0.668791,-19.644587,-21.815224,64.751160
15951,1798467916,7.512126,-26.779753,-92.265518,-3.166747,0.841168,-0.111947,-45.437771,-24.698782,46.493015
15952,1798484583,6.206518,-27.146748,-91.714058,-2.241368,0.210383,-1.832150,-61.546383,-19.712706,32.999687
15953,1798501250,4.956104,-26.952869,-91.033852,-1.548807,-1.265368,-2.836224,-54.652458,13.737823,36.123981
15954,1798517917,4.129299,-26.072153,-90.169968,-1.695333,-1.571875,-1.999549,-24.639061,54.988029,43.127872
15955,1798534584,4.914113,-26.837786,-89.804253,-1.313804,0.907320,-1.875522,58.710415,-45.589661,24.272621
15956,1798551251,5.773230,-28.088856,-89.378914,0.465887,-0.234870,1.264394,65.174629,-73.985168,30.588799
15957,1798567918,5.605276,-28.682926,-88.921738,-1.162282,0.301926,0.004337,4.820594,-34.431946,28.598492
15958,1798584585,5.557177,-29.084414,-88.393265,-1.252507,-0.918823,-0.712327,14.300287,-22.637838,31.021032
15959,1798601252,5.636752,-29.248701,-87.656311,-1.800429,-0.185485,0.439150,28.207710,-7.400035,40.423370
15960,1798617919,5.736361,-29.411894,-86.908340,-1.082347,0.531002,0.972187,29.864702,-7.224128,40.926914
15961,1798634586,5.429539,-29.217112,-85.945473,-0.497396,1.216077,1.306035,11.795581,15.162865,50.015011
15962,1798651253,4.695933,-29.026613,-84.975952,-1.253684,1.972674,1.340655,-13.777599,14.481348,50.629234
15963,1798667920,3.932649,-29.233706,-84.404427,-1.174776,1.628715,0.486742,-27.161394,-11.551404,31.818361
15964,1798684587,3.368788,-29.633291,-84.031685,-0.354884,0.625632,-0.409595,-20.886499,-24.123436,21.977678
15965,1798701254,3.006912,-29.895908,-83.621925,0.434138,0.510532,-1.225287,-7.549968,-15.992376,23.195871
15966,1798717921,2.946045,-29.926256,-83.132957,0.699692,0.080225,-2.278866,12.928326,-1.952846,26.502764
15967,1798734588,3.331406,-29.846281,-82.670288,0.902827,0.312138,-2.358789,38.896847,4.650091,24.787457
15968,1798751255,4.065742,-29.696075,-82.277992,0.395641,-0.050291,-2.046985,57.678730,8.846778,20.829149
15969,1798767922,5.258380,-29.566008,-81.933250,0.044608,-0.483528,-1.730783,83.711952,7.772638,18.310297
15970,1798784589,6.628842,-29.319588,-81.439133,0.702378,-0.111741,-1.256731,98.727310,15.913758,25.171751
15971,1798801256,7.556673,-28.859791,-80.740990,0.303218,0.385468,-0.513829,77.954178,30.428186,33.942566
15972,1798817923,7.827566,-28.307390,-79.919411,-0.226729,0.781647,0.233755,41.756706,37.162483,39.490326
15973,1798834590,7.932204,-27.930943,-79.197044,-0.742789,-0.157021,-0.584075,28.626511,26.123537,35.798275
15974,1798851257,8.163528,-27.505667,-78.586143,-0.329685,-0.268223,-0.826817,32.859112,28.314505,29.583668
15975,1798867924,8.699563,-26.920191,-78.041710,-0.181038,-0.627877,-0.974528,49.035221,37.514385,24.612427
15976,1798884591,9.498363,-26.174454,-77.397720,0.268205,-0.390098,0.027488,67.134903,48.156761,28.079796
15977,1798901258,10.290731,-25.554764,-76.616371,-0.056229,-0.017222,0.942522,69.929619,42.387924,36.194382
15978,1798917925,11.023732,-25.271254,-75.862152,-0.442576,0.153161,1.597142,65.339363,22.782745,38.052578
15979,1798934592,11.545654,-25.197424,-75.092430,-0.478659,-0.021675,1.240425,52.948647,11.017951,41.127682
15980,1798951259,12.111673,-25.220335,-74.260880,0.018672,-0.061044,0.638966,57.162010,6.400523,45.490963
15981,1798967926,12.773994,-25.365042,-73.415627,-0.337382,0.218630,0.046977,63.356487,-0.109638,47.671322
15982,1798984593,13.711660,-25.643642,-72.756409,-0.486549,0.372178,-0.428219,75.243210,-9.613950,39.601532
15983,1799001260,14.651300,-26.030312,-72.260010,-0.484373,0.487099,-0.359214,71.314758,-17.457882,32.696690
15984,1799017927,15.592924,-26.421419,-71.880791,-0.116198,0.025421,-1.173584,68.511650,-18.873304,26.846758
15985,1799034594,16.627344,-26.642441,-71.519897,0.101725,0.089697,-1.604474,73.696922,-8.913512,23.311939
15986,1799051261,17.862474,-26.696783,-71.171013,0.042865,-0.159484,-1.291646,85.459259,0.877278,19.851900
15987,1799067928,19.143532,-26.613008,-70.726456,0.092555,-0.464200,-0.515429,90.783890,10.775145,22.032265
15988,1799084595,20.185589,-26.505077,-69.979774,-0.125725,-0.377468,0.273846,84.509262,18.028267,36.577675
15989,1799101262,20.758947,-26.457436,-69.043892,-0.668767,0.361676,0.268919,61.397820,18.700285,47.106419
15990,1799117929,21.168159,-26.400051,-68.287575,-0.768115,0.291490,-0.478560,46.713692,16.184313,37.734169
15991,1799134596,21.714518,-26.294720,-67.666908,-0.188495,-0.112528,-0.076338,51.280334,16.500814,29.772406
15992,1799151263,22.168421,-26.152565,-67.010330,-0.670128,0.408203,0.191263,46.614117,19.532373,30.613779
15993,1799167930,22.660255,-26.036600,-66.512123,-0.539744,0.017237,0.857542,44.636715,15.072624,23.188152
15994,1799184597,22.860809,-26.044613,-65.886246,-0.185186,-0.255423,1.172216,30.503044,11.007683,32.324902
15995,1799201264,22.951296,-26.129736,-65.133125,0.403718,-0.226361,-0.202667,27.285326,9.487200,40.394840
15996,1799217931,23.075075,-26.110622,-64.304283,1.019234,0.094130,-0.734638,31.300879,16.909050,41.674675
15997,1799234598,23.123774,-26.009626,-63.504559,0.537100,0.288252,-0.238722,25.968597,20.885368,38.303852
15998,1799251265,23.180428,-25.969742,-62.886673,0.770622,-0.002591,-0.161140,21.603258,13.700290,30.735176
15999,1799267932,23.276995,-25.939703,-62.377323,0.503845,0.125641,-0.159118,21.117884,10.895671,25.580696
16000,1799284599,23.487434,-25.937519,-61.952957,0.686340,-0.220777,-0.229369,25.704239,7.609969,22.009130
16001,1799301266,23.734903,-25.902788,-61.512146,0.145116,-0.132434,-0.181369,28.341660,9.845499,22.007174
16002,1799317933,24.025543,-25.854452,-61.132610,-0.183406,-0.198847,-0.243189,29.308212,9.356598,18.608612
16003,1799334600,24.277754,-25.759394,-60.781464,-0.381245,-0.261750,-0.299494,26.237394,11.372483,16.019518
16004,1799351267,24.474968,-25.644388,-60.420734,-0.052235,-0.294675,-0.456771,23.157059,12.741174,15.959970
16005,1799367934,24.672094,-25.529842,-60.082375,-0.189501,-0.249322,-0.149106,22.533962,12.272997,14.838128
16006,1799384601,24.738863,-25.444578,-59.673710,-0.166112,-0.315178,-0.019523,16.498268,12.306610,19.012480
16007,1799401268,24.779024,-25.337875,-59.293049,-0.593783,-0.132664,0.004800,14.147381,12.863132,17.096781
16008,1799417935,24.720345,-25.183043,-58.941540,-0.358087,-0.216854,0.085478,7.429699,14.826196,14.473215
16009,1799434602,24.653261,-24.990385,-58.594303,0.139941,-0.286235,-0.145069,6.763026,16.786459,13.357590
16010,1799451269,24.638187,-24.838055,-58.292709,0.278029,-0.259150,-0.043769,8.672146,13.557275,12.146654
16011,1799467936,24.638769,-24.748583,-58.040668,0.399412,-0.334628,-0.057449,8.326921,9.012944,11.280670
16012,1799484603,24.722364,-24.715706,-57.849682,0.558061,-0.202954,-0.309766,11.756477,4.554691,9.671601
16013,1799501270,24.857210,-24.709784,-57.702934,0.376873,-0.285367,-0.095852,13.711724,2.098713,8.152970
16014,1799517937,24.982086,-24.743660,-57.562805,0.286751,-0.227762,-0.066514,12.945444,-0.197461,8.821142
16015,1799534604,25.075491,-24.756979,-57.411839,0.111679,-0.150833,-0.178074,11.329420,1.187758,8.828851
16016,1799551271,25.125441,-24.725130,-57.251183,-0.071344,-0.205522,0.073415,8.961627,3.877759,8.155120
16017,1799567938,25.149000,-24.731312,-57.088905,0.030694,-0.232702,-0.019467,7.417741,1.855365,9.201192
16018,1799584605,25.153955,-24.776512,-56.930801,-0.031426,-0.170411,0.082354,6.201163,-0.357464,9.985992
16019,1799601272,25.150887,-24.879341,-56.818165,0.048184,-0.071905,-0.221341,4.585296,-4.540365,9.211873
16020,1799617939,25.171331,-24.942308,-56.699772,0.183683,-0.026588,-0.281740,6.149465,-2.241932,8.473806
16021,1799634606,25.218750,-25.008430,-56.613155,-0.032988,-0.026427,-0.225590,6.966637,-3.144690,6.989817
16022,1799651273,25.280741,-25.081070,-56.550392,0.060642,0.033709,-0.311198,7.239272,-4.047486,5.982226
16023,1799667940,25.325502,-25.140823,-56.504250,-0.019845,0.034459,-0.363241,5.784366,-3.731617,4.835569
16024,1799684607,25.343510,-25.196005,-56.478222,-0.048852,-0.015028,-0.396231,3.666491,-3.950004,3.735184
16025,1799701274,25.307997,-25.245098,-56.443119,0.029662,-0.042947,-0.451439,0.687925,-3.410434,4.022392
16026,1799717941,25.249231,-25.279976,-56.414494,-0.027707,-0.100390,-0.385180,-0.873239,-2.792066,3.336701
16027,1799734608,25.198353,-25.318485,-56.390038,0.136851,-0.146537,-0.398945,-0.506901,-3.086689,3.225491
16028,1799751275,25.167789,-25.367306,-56.367344,0.032506,-0.083326,-0.192304,0.665373,-3.687025,3.398300
16029,1799767942,25.151052,-25.427349,-56.353718,0.055941,-0.066740,-0.208370,1.261714,-4.504903,3.241729
16030,1799784609,25.132521,-25.471277,-56.325981,0.016686,-0.043117,-0.200068,1.517777,-3.305115,3.518910
16031,1799801276,25.124924,-25.467781,-56.290798,-0.038735,0.059332,-0.063114,2.365314,-0.557588,2.678071
16032,1799817943,25.109205,-25.450207,-56.257008,0.004276,0.048320,-0.019927,1.840369,0.174096,2.253412
16033,1799834610,25.085123,-25.454638,-56.241367,0.102001,0.057703,0.024539,0.868059,-1.440394,1.923110
16034,1799851277,25.045736,-25.486137,-56.221882,0.174790,0.037670,-0.102431,0.045738,-2.823980,2.800141
16035,1799867944,25.018530,-25.550196,-56.228428,0.221081,0.041133,-0.197789,0.101138,-5.189953,2.350702
16036,1799884611,24.989727,-25.616749,-56.231964,0.186927,0.097426,-0.231622,0.078829,-5.256380,2.562019
16037,1799901278,24.976490,-25.669889,-56.263649,0.155691,0.104245,-0.347616,0.278455,-5.168490,0.843125
16038,1799917945,24.952715,-25.701000,-56.293571,0.189371,0.076769,-0.367868,-0.313884,-3.930436,0.371442
16039,1799934612,24.939699,-25.710642,-56.302082,0.111299,0.043413,-0.347609,0.883222,-2.273896,0.880161
16040,1799951279,24.943815,-25.696764,-56.306877,0.105339,0.046687,-0.329334,2.006006,-0.908982,0.466362
16041,1799967946,24.943338,-25.683065,-56.298855,0.075023,0.060619,-0.136860,2.060817,-0.625770,1.100418
16042,1799984613,24.937117,-25.681501,-56.302406,0.117200,0.077012,-0.113219,1.412470,-1.549824,0.844572
16043,1800001280,24.916880,-25.689043,-56.297901,0.056566,0.094374,-0.064831,0.779247,-1.861173,1.469906
16044,1800017947,24.903288,-25.702307,-56.290764,0.040566,0.062038,-0.079241,1.242991,-2.114252,1.744129
