PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
482,1540646093,-53.096642,18.393354,-116.360809,2.091927,-11.928111,4.673348,80.598892,-112.934273,0.5125
483,1540662760,-50.580238,15.267541,-113.512299,2.363084,-10.068966,5.900285,101.491684,-245.739365,-45.478298
484,1540679427,-47.93108,11.10937,-109.941566,0.836419,-5.321417,5.29522,110.00589,-322.05835,-51.808491
485,1540696094,-46.042816,6.456727,-106.311752,-0.267714,-1.386129,4.043306,80.062103,-348.96402,-56.133034
486,1540712761,-45.097805,1.481075,-102.839279,-0.045279,1.628847,2.136137,42.451073,-358.555298,-66.498886
487,1540729428,-44.400166,-3.161535,-99.808434,-0.424294,5.011463,-0.377131,44.818413,-326.987885,-65.83271
488,1540746095,-43.432568,-6.660863,-97.719193,-3.171212,7.702973,-4.462771,69.165016,-239.033615,-54.653889
489,1540762762,-42.587589,-8.288117,-97.050323,-6.538608,8.692755,-9.07148,56.3904,-99.716492,-36.616081
490,1540779429,-41.950363,-7.368454,-98.29435,-8.008556,9.525487,-13.163745,28.625328,89.345352,-16.790289
491,1540796096,-41.802711,-3.159404,-101.243256,-5.509347,9.964158,-14.119614,-6.756002,304.354919,38.088776
492,1540812763,-42.639381,4.241957,-105.120262,-1.171987,9.829788,-10.171636,-47.278637,483.819458,126.64283
493,1540829430,-44.13245,13.697387,-109.204559,2.867084,5.323431,-3.029212,-50.517582,577.196167,214.047333
494,1540846097,-45.21653,22.394762,-112.891777,7.386157,-4.273801,5.232084,4.185853,517.584106,217.579895
495,1540862764,-44.379025,27.906168,-114.726334,8.608215,-15.652164,12.172701,97.365776,303.531433,162.742325
496,1540879431,-41.103603,28.314564,-113.222076,3.432787,-21.215399,14.095783,154.198318,-37.263153,75.626266
497,1540896098,-37.571075,24.157419,-109.919632,-2.085377,-15.551439,12.345472,124.29969,-306.669159,-19.862377
498,1540912765,-35.315998,17.891649,-106.676956,-5.163831,-6.112513,9.220255,65.424255,-411.33075,-76.162971
499,1540929432,-34.88406,11.782997,-104.35675,-6.17239,0.595091,3.593568,-9.529802,-378.301575,-99.46801
500,1540946099,-35.931068,6.360523,-103.015793,-4.418862,4.086302,-1.206234,-75.050491,-312.336426,-122.529732
501,1540962766,-37.228367,1.843532,-102.632401,-1.037047,6.531964,-3.910008,-78.898575,-232.492859,-141.906616
502,1540979433,-38.004059,-1.385458,-102.573944,1.424194,7.292333,-5.824903,-45.931763,-156.825745,-114.380341
503,1540996100,-38.217476,-2.843096,-102.756134,0.888989,6.490377,-7.793354,-12.591261,-63.315159,-61.600307
504,1541012767,-38.254276,-2.417188,-103.406212,-0.920958,5.456277,-9.088657,-3.395846,42.923962,-13.916338
505,1541029434,-38.170628,-0.086224,-104.865929,-1.834632,5.386739,-9.050426,3.697773,162.762573,18.522449
506,1541046101,-38.080952,4.066225,-107.096672,-1.353208,5.626672,-7.748259,10.603137,277.254578,49.333481
507,1541062768,-38.290398,9.692746,-109.781364,0.019525,4.489512,-4.801501,7.291475,362.860779,83.658218
508,1541079435,-38.772121,15.819985,-112.426407,2.521496,0.774931,0.495272,6.678324,382.639435,108.532967
509,1541096102,-38.934437,21.067566,-114.429901,3.708675,-4.875079,5.464801,28.730968,315.377472,109.313652
510,1541112769,-38.166096,23.989861,-115.159569,2.170153,-10.776147,8.838873,63.202145,161.018463,78.278351
511,1541129436,-36.751553,23.477629,-114.931198,-1.943423,-13.49607,10.458178,79.621147,-33.277309,-8.025363
512,1541146103,-35.461594,20.223015,-113.689911,-3.36849,-7.088238,8.232508,49.888359,-199.709213,-58.326778
513,1541162770,-34.628757,15.903814,-113.016151,-4.149553,-2.370365,2.416115,37.690681,-235.43222,-116.313835
514,1541179437,-34.671535,11.847575,-112.645096,-2.780238,1.01049,-0.621387,-7.540859,-213.706039,-119.47113
515,1541196104,-35.401985,8.618762,-112.636826,-1.428114,2.975069,-3.233392,-43.457222,-160.139633,-109.67086
516,1541212771,-36.128513,6.396476,-112.965729,0.874777,3.144917,-4.194127,-40.505688,-98.023277,-92.678719
517,1541229438,-36.466522,5.228937,-113.321983,1.8343,2.3664,-4.958981,-17.596994,-45.153423,-57.539421
518,1541246105,-36.467045,5.121646,-113.638771,1.481337,2.355575,-4.651416,2.19261,4.782915,-18.040913
519,1541262772,-36.275036,5.973296,-114.023438,0.20373,2.552883,-3.737055,14.242263,53.472733,12.7563
520,1541279439,-36.148006,7.449232,-114.571205,-0.567712,2.273479,-2.443284,11.941927,89.431541,26.893206
521,1541296106,-35.903107,9.074208,-115.274498,-0.508737,0.872974,-0.400227,21.227707,102.101265,24.463245
522,1541312773,-35.380917,10.092376,-116.124268,-0.498114,-3.992203,1.784562,40.278229,77.628082,-4.367929
523,1541329440,-34.607243,9.950305,-116.532402,-0.282222,-6.542131,3.259266,51.125233,5.550956,-23.705858
524,1541346107,-33.958855,8.972064,-116.193962,-0.775886,-3.628645,3.160266,35.99778,-61.048763,-15.50623
525,1541362774,-33.426231,7.491296,-115.741821,-1.284166,-0.393446,1.380064,28.522207,-90.073921,-25.894213
526,1541379441,-33.002377,5.859432,-115.599739,-1.117793,1.601363,-0.467775,24.92383,-87.81086,-45.478947
527,1541396108,-32.654335,4.534608,-115.836594,-0.717852,2.191177,-1.397237,22.688597,-60.385109,-53.922607
528,1541412775,-32.350735,3.722205,-116.364662,-0.463082,0.731833,-1.645193,21.038595,-25.397928,-51.799774
529,1541429442,-32.047501,3.218777,-116.900536,0.09414,-0.946291,-0.871889,20.691998,-9.730548,-42.213554
530,1541446109,-31.67255,2.856698,-117.184967,0.108667,-1.71717,0.159293,23.951412,-10.721219,-24.90378
531,1541462776,-31.292269,2.422592,-117.215225,-0.414538,-1.136268,0.317828,23.449585,-22.522842,-14.100224
532,1541479443,-30.976215,1.914724,-117.183342,-0.861532,-0.085746,0.022511,19.449078,-28.32481,-13.05862
533,1541496110,-30.669947,1.439201,-117.254295,-1.108839,0.31873,-0.473957,19.073414,-23.574398,-17.206223
534,1541512777,-30.388857,1.061362,-117.482986,-0.908241,0.16867,-0.714067,17.756392,-13.815141,-22.254734
535,1541529444,-30.122019,0.832489,-117.777763,-0.477068,-0.201333,-0.545439,16.905777,-4.209753,-21.108953
536,1541546111,-29.889223,0.726383,-118.068398,-0.39468,-0.57101,-0.451014,14.813125,1.948752,-17.193554
537,1541562778,-29.706678,0.733684,-118.346115,-0.455222,-0.691915,-0.45406,11.773846,7.402804,-13.143763
538,1541579445,-29.58287,0.81777,-118.610664,-0.376706,-0.884193,-0.342803,8.253029,10.978286,-10.192392
539,1541596112,-29.498785,0.928758,-118.812576,-0.13652,-1.058852,-0.241437,5.83913,10.508751,-6.138255
540,1541612779,-29.478329,1.057531,-118.941322,0.101387,-1.059924,-0.261615,1.966524,9.270103,-1.794157
541,1541629446,-29.506695,1.215516,-118.99556,0.146726,-0.758657,-0.224515,-1.038032,8.594707,2.962794
542,1541646113,-29.559153,1.379269,-119.029381,-0.133097,-0.364412,-0.045942,-2.507881,8.28888,4.205485
543,1541662780,-29.619972,1.515667,-119.099457,-0.557603,-0.037576,-0.188376,-2.950084,7.926947,1.515472
544,1541679447,-29.691122,1.70632,-119.266457,-1.156792,-0.192513,-0.631509,-3.392135,13.62483,-1.908941
545,1541696114,-29.736359,1.906173,-119.548981,-0.933786,-0.638302,-0.634858,-1.57663,17.534983,-7.619135
546,1541712781,-29.774027,2.086783,-119.777695,-0.405182,-0.804774,-0.421333,-1.175278,14.931953,-5.356516
547,1541729448,-29.80254,2.231646,-119.866066,-0.041618,-0.837664,-0.261002,-0.904692,8.890292,0.902329
548,1541746115,-29.860054,2.42241,-119.889496,-0.384906,-0.321955,-0.413015,-2.791683,9.340615,5.660517
549,1541762782,-29.931744,2.732299,-119.952675,-0.699018,-0.201227,-0.415462,-3.529396,16.713846,7.1744
550,1541779449,-30.012541,3.103117,-120.056366,-0.703141,-0.301599,-0.314814,-3.927881,21.078503,6.932865
551,1541796116,-30.114483,3.489293,-120.154968,-0.582142,-0.43041,-0.146009,-5.172751,21.705404,7.709381
552,1541812783,-30.24641,3.842305,-120.2033,-0.409605,-0.423016,-0.009572,-7.127232,18.451885,9.369134
553,1541829450,-30.380104,4.116145,-120.165405,-0.467128,-0.365171,-0.188399,-7.578409,11.720339,11.480426
554,1541846117,-30.502798,4.359928,-120.083389,-0.755049,-0.474139,-0.425015,-7.122143,8.797567,12.88021
555,1541862784,-30.636673,4.57211,-120.042519,-0.906203,-0.67179,-0.568377,-7.617196,8.385098,9.829949
556,1541879451,-30.776287,4.691361,-119.987366,-0.636014,-0.572437,-0.248671,-8.031083,3.127088,7.759415
557,1541896118,-30.952826,4.733686,-119.919914,-0.426023,-0.444964,0.056743,-10.308207,-1.236863,6.046322
558,1541912785,-31.085447,4.737926,-119.83548,-0.517343,-0.42831,-0.047191,-7.753479,-3.738662,5.746448
559,1541929452,-31.20237,4.686958,-119.736359,-0.735896,-0.401318,-0.427062,-6.876706,-7.044341,4.787048
560,1541946119,-31.277061,4.59315,-119.638275,-0.921673,-0.118694,-0.496013,-4.322017,-9.223022,3.405089
561,1541962786,-31.281092,4.541512,-119.566383,-1.033941,-0.066971,-0.679631,0.06131,-6.25662,3.388106
562,1541979453,-31.232286,4.593278,-119.516922,-0.938747,-0.201019,-0.761256,3.349879,-0.263145,5.477949
563,1541996120,-31.158398,4.722868,-119.480568,-0.797824,-0.234011,-0.629239,4.92264,4.136894,7.237773
564,1542012787,-31.09306,4.881113,-119.473862,-0.592827,-0.315746,-0.271535,4.557891,6.527494,6.614693
565,1542029454,-31.046194,5.04186,-119.472389,-0.453213,-0.382248,-0.10842,3.478481,6.818557,6.426145
566,1542046121,-31.046045,5.160561,-119.486549,-0.45498,-0.360408,-0.041916,0.758911,5.138683,4.326005
567,1542062788,-31.070305,5.239904,-119.537781,-0.469407,-0.194073,-0.099889,-0.500024,4.25375,1.21944
568,1542079455,-31.092989,5.290786,-119.635872,-0.449211,-0.183951,-0.075145,-0.141485,4.230444,-2.050476
569,1542096122,-31.074766,5.284817,-119.716194,-0.485379,-0.426847,-0.332556,2.21895,0.757989,-2.899486
570,1542112789,-31.026466,5.260764,-119.752686,-0.577752,-0.612366,-0.599901,3.784244,-1.528015,-1.207191
571,1542129456,-30.955383,5.278194,-119.728119,-0.581054,-0.660674,-0.738586,4.818435,-1.277651,3.210789
572,1542146123,-30.886099,5.341583,-119.670929,-0.554203,-0.378754,-0.537445,4.532571,0.086206,6.312117
573,1542162790,-30.832598,5.41504,-119.626801,-0.632443,-0.129079,-0.165272,3.658333,1.008289,5.956893
574,1542179457,-30.809198,5.470256,-119.616898,-0.644758,0.029456,0.03568,2.04892,1.113391,3.648484
575,1542196124,-30.816578,5.506886,-119.634834,-0.641665,0.025498,-0.044117,0.36801,1.002385,1.655906
576,1542212791,-30.819101,5.522494,-119.648674,-0.58567,-0.059842,-0.098351,0.640772,-0.211817,1.226432
577,1542229458,-30.813242,5.516916,-119.647797,-0.624152,-0.22521,-0.272082,1.064688,-1.757492,1.334377
578,1542246125,-30.773695,5.504855,-119.62104,-0.65085,-0.40233,-0.490351,2.94233,-2.888614,2.474463
579,1542262792,-30.727751,5.49791,-119.577942,-0.715063,-0.535768,-0.570611,3.238835,-3.125992,3.480311
580,1542279459,-30.680513,5.527072,-119.537331,-0.741627,-0.567812,-0.563319,3.334844,-1.188788,4.473291
581,1542296126,-30.633051,5.579335,-119.507408,-0.688196,-0.483148,-0.354978,3.415255,0.327221,4.64642
582,1542312793,-30.593573,5.618488,-119.507904,-0.68282,-0.32622,-0.259825,3.116291,0.574346,2.693476
583,1542329460,-30.568943,5.635462,-119.569199,-0.574026,-0.152539,-0.205973,2.589348,1.272215,-1.098913
584,1542346127,-30.532824,5.633154,-119.659782,-0.421803,-0.250936,-0.234546,3.454353,1.160864,-3.188563
585,1542362794,-30.509087,5.611672,-119.731125,-0.343673,-0.341328,-0.287583,2.599786,-0.417705,-2.781719
586,1542379461,-30.483957,5.592531,-119.75322,-0.41365,-0.398966,-0.259134,2.39628,-1.793965,-0.171682
587,1542396128,-30.462606,5.567361,-119.730186,-0.631962,-0.362797,-0.341758,1.907884,-3.475182,1.972466
588,1542412795,-30.442598,5.560278,-119.704666,-0.78535,-0.253251,-0.388996,1.819814,-2.619001,2.661716
589,1542429462,-30.434774,5.570003,-119.719696,-0.792526,-0.164861,-0.290738,1.331867,-0.527468,1.097946
590,1542446129,-30.436396,5.589873,-119.772682,-0.638766,-0.112863,-0.243277,0.992575,1.140553,-0.536509
591,1542462796,-30.436861,5.616031,-119.829224,-0.48796,-0.189987,-0.15639,1.088687,1.569348,-0.520885
592,1542479463,-30.441822,5.621817,-119.854973,-0.547191,-0.34455,-0.305722,0.642437,-0.420176,0.451379
593,1542496130,-30.451893,5.64157,-119.849525,-0.635171,-0.432162,-0.497694,0.155975,-0.644941,2.488971
594,1542512797,-30.464327,5.698717,-119.847771,-0.746184,-0.39726,-0.430305,0.039155,1.39732,3.446323
595,1542529464,-30.485573,5.740494,-119.851997,-0.61043,-0.469715,-0.326172,-0.448043,0.777493,2.685895
596,1542546131,-30.52499,5.748803,-119.856392,-0.544127,-0.40512,-0.17234,-1.533394,-0.950782,1.665357
597,1542562798,-30.566515,5.718282,-119.844414,-0.463933,-0.35133,-0.197929,-1.754521,-3.458649,1.333378
598,1542579465,-30.610678,5.659185,-119.81414,-0.548286,-0.275739,-0.321305,-2.01718,-5.495641,1.407527
599,1542596132,-30.661734,5.601666,-119.788078,-0.613869,-0.225532,-0.321987,-2.396722,-5.290662,1.243375
600,1542612799,-30.711464,5.541345,-119.76722,-0.611585,-0.272311,-0.303721,-2.279364,-5.281672,0.893749
601,1542629466,-30.776501,5.485193,-119.759857,-0.681781,-0.194682,-0.266457,-3.113173,-4.658579,0.332472
602,1542646133,-30.83744,5.423141,-119.760986,-0.702692,-0.176332,-0.277736,-2.81052,-4.707256,-0.278666
603,1542662800,-30.893814,5.352808,-119.770905,-0.740605,-0.191438,-0.333439,-2.480052,-4.868565,-0.976804
604,1542679467,-30.923483,5.275999,-119.777054,-0.780047,-0.242059,-0.44494,-0.891437,-5.322075,-0.974538
605,1542696134,-30.946699,5.210289,-119.783241,-0.789329,-0.162968,-0.435597,-0.496515,-4.753475,-0.623452
606,1542712801,-30.949671,5.156572,-119.7976,-0.858921,-0.09771,-0.330358,0.76986,-3.888931,-0.663074
607,1542729468,-30.931599,5.082943,-119.82589,-0.879474,-0.066702,-0.313003,2.115039,-4.491393,-1.978069
608,1542746135,-30.882259,4.980084,-119.870247,-0.933036,0.050171,-0.406057,4.083158,-5.509459,-3.687448
609,1542762802,-30.804071,4.874259,-119.955269,-0.933841,0.047336,-0.472371,6.028982,-4.425466,-5.848597
610,1542779469,-30.671228,4.765342,-120.044891,-0.838141,-0.02386,-0.520442,9.332434,-4.460774,-6.160843
611,1542796136,-30.506863,4.670325,-120.139915,-0.772913,-0.133529,-0.411514,11.249125,-3.598715,-5.997513
612,1542812803,-30.328188,4.568678,-120.212708,-0.680257,-0.247964,-0.277878,11.999307,-4.63713,-5.034832
613,1542829470,-30.129156,4.439861,-120.226593,-0.58962,-0.349037,-0.275674,12.942204,-7.841398,-2.79007
614,1542846137,-29.931084,4.296243,-120.204498,-0.619728,-0.225399,-0.30995,12.725866,-9.699575,-1.342708
615,1542862804,-29.737818,4.163196,-120.184242,-0.617708,-0.297327,-0.409112,12.457176,-9.104656,-1.086043
616,1542879471,-29.557941,4.052918,-120.161171,-0.488204,-0.367551,-0.34319,11.652307,-8.008237,-0.230028
617,1542896138,-29.40575,3.96811,-120.121338,-0.460895,-0.418248,-0.280018,9.929358,-7.175992,1.419649
618,1542912805,-29.298489,3.899317,-120.076622,-0.484817,-0.349413,-0.216302,7.222059,-6.48159,2.163678
619,1542929472,-29.235815,3.831413,-120.057487,-0.601899,-0.21506,-0.161768,4.658804,-5.68597,0.866318
620,1542946139,-29.183048,3.744236,-120.063553,-0.62537,-0.246909,-0.218542,4.172085,-5.962547,-1.000279
621,1542962806,-29.13447,3.65387,-120.099548,-0.620219,-0.21808,-0.367517,4.042984,-5.25962,-2.648955
622,1542979473,-29.083855,3.593029,-120.160667,-0.616328,-0.295649,-0.425185,4.264227,-2.986992,-3.085703
623,1542996140,-29.036282,3.544192,-120.213745,-0.541418,-0.367699,-0.326587,4.05387,-2.594989,-2.3096
624,1543012807,-28.992245,3.508039,-120.238518,-0.590509,-0.412823,-0.382318,3.738872,-2.755081,-0.451321
625,1543029474,-28.973267,3.485044,-120.253311,-0.598845,-0.287012,-0.359701,2.202174,-2.356458,0.462521
626,1543046141,-28.964834,3.46043,-120.271065,-0.644544,-0.197071,-0.344163,1.58615,-2.359083,0.270733
627,1543062808,-28.960201,3.439082,-120.290955,-0.651037,-0.198217,-0.240528,1.370382,-2.128774,0.262428
628,1543079475,-28.965084,3.423309,-120.306435,-0.72477,-0.225031,-0.313456,0.789467,-1.968477,0.667627
629,1543096142,-28.9741,3.435657,-120.31675,-0.866775,-0.21988,-0.446496,0.528678,-0.645094,1.764977
630,1543112809,-28.985691,3.470575,-120.339371,-0.93759,-0.17375,-0.477808,0.426202,0.893518,1.787094
631,1543129476,-28.98313,3.532912,-120.365105,-0.727321,-0.18663,-0.425933,1.294882,2.416757,2.440679
632,1543146143,-28.978113,3.598547,-120.364166,-0.506584,-0.297055,-0.307577,1.352037,1.804511,3.963098
633,1543162810,-28.977846,3.63642,-120.32518,-0.509767,-0.194755,-0.160704,0.921423,-0.7493,5.133125
634,1543179477,-28.978117,3.640918,-120.292908,-0.725868,-0.094675,-0.226934,0.911972,-2.290467,3.772015
635,1543196144,-28.965908,3.636602,-120.302528,-0.80939,-0.163072,-0.346375,1.833556,-1.562925,1.381543
636,1543212811,-28.963657,3.645573,-120.356529,-0.717578,-0.247949,-0.39826,1.408871,0.425472,-0.563454
637,1543229478,-28.972061,3.67257,-120.420815,-0.632175,-0.399628,-0.371591,0.818601,1.660298,-0.550711
638,1543246145,-29.003275,3.704616,-120.458557,-0.564737,-0.379097,-0.330706,-0.645043,1.143511,1.020263
639,1543262812,-29.04521,3.741279,-120.45652,-0.652012,-0.201313,-0.356618,-1.441905,0.237231,3.225285
640,1543279479,-29.091553,3.786431,-120.451164,-0.769857,-0.05792,-0.309801,-1.714604,0.577829,3.662776
641,1543296146,-29.119925,3.843277,-120.465469,-0.740274,0.027185,-0.319152,-0.560188,1.781216,2.930061
642,1543312813,-29.142477,3.892751,-120.510155,-0.706455,-0.001334,-0.315783,-0.071523,2.240746,1.218287
643,1543329480,-29.154694,3.923671,-120.56057,-0.632321,-0.09844,-0.220833,0.569338,1.459661,0.321254
644,1543346147,-29.167206,3.927463,-120.600571,-0.69232,-0.191958,-0.267962,0.519342,-0.283238,0.115481
645,1543362814,-29.173586,3.919079,-120.627892,-0.769514,-0.244528,-0.372232,0.850335,-1.323754,0.502771
646,1543379481,-29.171598,3.931886,-120.630363,-0.777836,-0.294978,-0.489674,1.229198,-0.858179,2.238428
647,1543396148,-29.172518,3.977678,-120.631592,-0.751799,-0.234163,-0.448572,1.068658,0.789313,3.376375
648,1543412815,-29.168549,4.021568,-120.636238,-0.66584,-0.204943,-0.285353,1.377368,0.800967,3.118545
649,1543429482,-29.167637,4.03934,-120.640823,-0.6075,-0.161586,-0.202994,1.211679,-0.614103,2.46505
650,1543446149,-29.164328,4.029738,-120.635292,-0.567854,-0.143382,-0.312777,1.314309,-2.334598,2.175882
651,1543462816,-29.163897,4.019622,-120.638954,-0.64834,-0.098509,-0.316442,1.232067,-2.246848,2.037035
652,1543479483,-29.153942,4.021247,-120.64006,-0.732261,-0.143743,-0.325926,1.720181,-1.466122,1.953064
653,1543496150,-29.158646,4.030907,-120.678459,-0.797215,-0.151618,-0.379995,1.138632,-0.367197,1.201703
654,1543512817,-29.162928,4.040428,-120.723885,-0.73055,-0.194711,-0.316518,1.155498,-0.048549,0.547798
655,1543529484,-29.165188,4.041198,-120.736641,-0.663867,-0.207127,-0.295883,0.997352,-0.997499,0.929555
656,1543546151,-29.156332,4.032929,-120.737106,-0.740786,-0.140749,-0.371106,1.655739,-1.953301,1.597329
657,1543562818,-29.147009,4.032611,-120.765953,-0.791097,-0.076739,-0.393294,1.957521,-1.18063,1.442296
658,1543579485,-29.136147,4.051359,-120.811775,-0.743692,-0.059783,-0.329145,2.088159,0.448638,0.807895
659,1543596152,-29.123056,4.073572,-120.85009,-0.716417,-0.129066,-0.290507,2.044207,0.884823,0.20186
660,1543612819,-29.108891,4.07367,-120.888954,-0.632115,-0.165192,-0.260124,2.240196,-0.64083,0.424934
661,1543629486,-29.090496,4.060087,-120.899551,-0.730834,-0.110425,-0.297642,2.183643,-1.609989,0.16129
662,1543646153,-29.064251,4.03699,-120.946068,-0.677877,-0.194165,-0.362202,3.024149,-1.707919,-0.483389
663,1543662820,-29.039967,4.027582,-120.99295,-0.661554,-0.273672,-0.411643,2.985051,-1.176186,0.370264
664,1543679487,-29.040813,4.046543,-121.017059,-0.644905,-0.286291,-0.358066,1.301234,-0.126565,1.858067
665,1543696154,-29.060108,4.085871,-121.008194,-0.609199,-0.171176,-0.299322,-0.035422,0.268069,3.511482
666,1543712821,-29.092897,4.116755,-121.021324,-0.652174,0.015228,-0.20785,-0.603077,0.095849,3.013802
667,1543729488,-29.121233,4.121766,-121.091156,-0.710539,0.058946,-0.232138,0.095183,-0.254193,0.755978
668,1543746155,-29.120262,4.120575,-121.097725,-0.726057,-0.021048,-0.320144,0.845917,-0.172886,-1.368858
669,1543762822,-29.116283,4.112341,-121.17321,-0.697408,-0.166716,-0.361497,1.82655,0.011122,-1.751998
670,1543779489,-29.114874,4.104767,-121.247223,-0.714881,-0.275101,-0.3998,1.804677,-0.456956,-0.598748
671,1543796156,-29.119364,4.111704,-121.279022,-0.707829,-0.283627,-0.363014,1.123661,-0.498987,1.02892
672,1543812823,-29.121502,4.114771,-121.285088,-0.742461,-0.221551,-0.367489,1.158046,-1.407085,2.18226
673,1543829490,-29.120443,4.125102,-121.266075,-0.75941,-0.081458,-0.377515,1.049705,-1.098439,2.203262
674,1543846157,-29.114347,4.133463,-121.281975,-0.758328,0.030355,-0.31598,1.579286,-0.420996,0.864525
675,1543862824,-29.104406,4.131069,-121.337891,-0.725598,0.060735,-0.268187,2.105742,-0.21457,-0.636194
676,1543879491,-29.080221,4.110349,-121.392776,-0.687865,0.013345,-0.240003,2.936259,-1.095545,-1.355129
677,1543896158,-29.040451,4.060335,-121.425522,-0.675042,0.017227,-0.263889,3.683907,-3.047847,-1.611961
678,1543912825,-28.992384,3.9946,-121.47467,-0.809644,0.066223,-0.256456,4.287098,-3.569501,-2.556109
679,1543929492,-28.945665,3.903918,-121.56749,-0.834721,-0.009759,-0.351265,4.658458,-4.255039,-3.99507
680,1543946159,-28.875738,3.808913,-121.659164,-0.809634,-0.04195,-0.392273,5.88213,-4.010386,-5.233802
681,1543962826,-28.792997,3.721215,-121.738586,-0.761776,-0.124261,-0.328043,6.379876,-3.467423,-5.65517
682,1543979493,-28.728851,3.611282,-121.902168,-0.659925,-0.220192,-0.291037,6.412147,-4.383845,-5.486766
683,1543996160,-28.655424,3.494312,-121.961647,-0.57293,-0.264195,-0.273195,5.934791,-6.096951,-4.219028
684,1544012827,-28.597189,3.384398,-121.973328,-0.593223,-0.21014,-0.346652,4.645062,-6.511338,-2.888972
685,1544029494,-28.562111,3.289885,-122.024811,-0.681885,-0.082364,-0.35744,3.619876,-5.215977,-2.995701
686,1544046161,-28.535942,3.216232,-122.111763,-0.731817,-0.037815,-0.319224,3.254126,-3.211077,-3.989434
687,1544062828,-28.515022,3.155767,-122.223091,-0.785431,-0.125244,-0.385164,3.017298,-1.811894,-4.908751
688,1544079495,-28.497091,3.095594,-122.361473,-0.692142,-0.100273,-0.336215,3.104996,-1.51348,-5.156451
689,1544096162,-28.466539,3.042309,-122.403893,-0.7574,-0.111716,-0.291273,2.897341,-2.227678,-3.929923
690,1544112829,-28.395157,2.960577,-122.420845,-0.689484,-0.202483,-0.374108,5.172761,-4.076198,-4.238928
691,1544129496,-28.344103,2.866317,-122.506958,-0.775725,-0.139188,-0.399745,5.000426,-5.024521,-2.857494
692,1544146163,-28.28616,2.79557,-122.556297,-0.827292,-0.109154,-0.494858,4.991909,-3.98339,-2.264854
693,1544162830,-28.238665,2.736149,-122.693474,-0.785145,-0.09143,-0.440367,5.401802,-2.75211,-2.008907
694,1544179497,-28.162268,2.702958,-122.71431,-0.724516,-0.081198,-0.305676,5.661566,-1.877142,-1.935629
695,1544196164,-28.104656,2.655833,-122.791519,-0.605555,-0.05072,-0.181426,5.231516,-2.372056,-2.022712
696,1544212831,-28.067263,2.567075,-122.947617,-0.551684,-0.035686,-0.139357,5.089904,-4.27001,-2.570055
697,1544229498,-28.013189,2.464501,-122.978676,-0.630601,-0.07012,-0.251863,4.599216,-5.932952,-2.834187
698,1544246165,-27.970686,2.366409,-123.042389,-0.658525,-0.107103,-0.401631,4.325352,-5.570457,-2.4768
699,1544262832,-27.920294,2.299197,-123.062416,-0.78314,-0.123625,-0.471388,4.129759,-3.843365,-2.552625
700,1544279499,-27.889204,2.250016,-123.217583,-0.661733,-0.21297,-0.465853,4.586614,-1.977813,-1.994525
701,1544296166,-27.853405,2.248482,-123.296265,-0.625639,-0.178958,-0.392006,3.922387,0.071312,-0.803342
702,1544312833,-27.83947,2.283077,-123.384735,-0.502416,-0.123329,-0.260392,2.578283,2.408778,-0.664163
703,1544329500,-27.855589,2.336913,-123.460533,-0.465299,-0.111098,-0.189126,0.479374,3.639392,-0.890208
704,1544346167,-27.897511,2.395288,-123.539009,-0.50491,-0.062741,-0.210051,-1.032461,3.976352,-0.898417
705,1544362834,-27.959681,2.445954,-123.622917,-0.563675,-0.107123,-0.307149,-2.091341,3.38192,-0.568512
706,1544379501,-28.031054,2.497563,-123.690903,-0.632116,0.007132,-0.326558,-2.81928,3.296258,-0.46747
707,1544396168,-28.121651,2.565741,-123.792397,-0.742996,0.137721,-0.220314,-3.847362,5.070362,-1.628533
708,1544412835,-28.21911,2.594401,-123.980705,-0.649822,0.159114,-0.293179,-3.275621,3.59717,-2.832727
709,1544429502,-28.296799,2.610772,-124.092995,-0.53787,0.316815,-0.316647,-3.117822,2.872766,-4.194067
710,1544446169,-28.384281,2.804342,-124.200668,-0.966917,0.871272,-0.457248,-3.635277,11.892873,1.593514
711,1544462836,-28.390984,2.856845,-124.582039,-1.031264,-0.148931,0.225676,1.978014,12.444327,-17.31315
712,1544479503,-28.457031,2.803154,-124.82769,-0.684959,-0.111277,-0.472766,-1.88274,2.787259,-12.665027
713,1544496170,-28.548954,2.828367,-125.120667,-0.812892,-0.243856,-0.429719,-3.191742,7.991405,-12.119925
714,1544512837,-28.592819,2.825864,-125.35997,-0.891443,-0.60627,-0.496459,-0.63248,5.450623,-11.131707
715,1544529504,-28.623943,2.844062,-125.529114,-0.743029,-0.675439,-0.662059,0.004207,4.365859,-6.39466
716,1544546171,-28.667179,2.959427,-125.649597,-0.920082,-0.221996,-0.707922,-0.812192,7.97009,-0.730641
717,1544562838,-28.651009,3.163701,-125.864243,-1.183285,0.30682,-0.928618,3.088901,15.315465,-3.008035
718,1544579505,-28.574688,3.505441,-126.274338,-1.141469,0.570145,-0.839962,7.44294,28.157137,-9.328879
719,1544596172,-28.461,3.938582,-126.847488,-0.938284,0.476993,-0.419291,10.481222,37.614422,-15.310648
720,1544612839,-28.351036,4.28419,-127.455688,-0.227529,-0.027136,-0.007416,10.630439,33.96199,-19.719549
